--- 分析日志 for: VAH27.csv ---
--- 协议: Baseline ---

[高级数据清洗]: 发现并删除了 1 个数据点，这些点属于被识别为毛刺的短序列。

清洗后发现 4139 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
2679     | 2596462.79      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2680     | 2597332.83      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15012.3mA, V=3.58V, P=-53.63W
2681     | 2597407.79      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.6mA, V=3.74V, P=-16.27W
2682     | 2598207.79      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17492.7mA, V=3.03V, P=-52.53W
2683     | 2598342.78      | 772.03     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2684     | 2599144.82      | 1477.91    | 恒流充电 (CC Charge)                    | I= 2988.3mA, V=3.97V, P= 11.85W
2685     | 2600652.73      | 2897.34    | 恒压充电 (CV Charge)                    | I=  642.6mA, V=4.20V, P=  2.70W
2686     | 2603580.07      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2687     | 2604450.11      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14942.0mA, V=3.59V, P=-53.54W
2688     | 2604525.07      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4352.1mA, V=3.74V, P=-16.27W
2689     | 2605325.07      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17408.3mA, V=3.04V, P=-52.53W
2690     | 2605460.07      | 830.71     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2691     | 2606320.78      | 1475.27    | 恒流充电 (CC Charge)                    | I= 2988.4mA, V=3.97V, P= 11.86W
2692     | 2607826.05      | 2857.59    | 恒压充电 (CV Charge)                    | I=  644.1mA, V=4.20V, P=  2.71W
2693     | 2610713.64      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2694     | 2611583.67      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14939.9mA, V=3.59V, P=-53.54W
2695     | 2611658.64      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4352.2mA, V=3.74V, P=-16.27W
2696     | 2612458.64      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17415.2mA, V=3.04V, P=-52.53W
2697     | 2612593.64      | 820.37     | 静置 (Rest)                           | I=    0.0mA, V=3.59V, P=  0.00W
2698     | 2613444.01      | 1473.20    | 恒流充电 (CC Charge)                    | I= 2988.7mA, V=3.97V, P= 11.86W
2699     | 2614947.21      | 2876.49    | 恒压充电 (CV Charge)                    | I=  644.9mA, V=4.20V, P=  2.71W
2700     | 2617853.69      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2701     | 2618723.73      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14950.7mA, V=3.59V, P=-53.54W
2702     | 2618798.70      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4353.1mA, V=3.74V, P=-16.27W
2703     | 2619598.69      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17443.5mA, V=3.03V, P=-52.54W
2704     | 2619733.69      | 806.93     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2705     | 2620570.62      | 1473.25    | 恒流充电 (CC Charge)                    | I= 2988.5mA, V=3.97V, P= 11.86W
2706     | 2622073.87      | 2868.95    | 恒压充电 (CV Charge)                    | I=  646.3mA, V=4.20V, P=  2.71W
2707     | 2624972.82      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2708     | 2625842.85      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14960.9mA, V=3.59V, P=-53.55W
2709     | 2625917.82      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4354.4mA, V=3.74V, P=-16.27W
2710     | 2626717.82      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17467.7mA, V=3.03V, P=-52.54W
2711     | 2626852.81      | 808.56     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2712     | 2627691.38      | 1474.69    | 恒流充电 (CC Charge)                    | I= 2988.5mA, V=3.97V, P= 11.86W
2713     | 2629196.07      | 2884.52    | 恒压充电 (CV Charge)                    | I=  641.4mA, V=4.20V, P=  2.69W
2714     | 2632110.59      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2715     | 2632980.62      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14964.5mA, V=3.59V, P=-53.54W
2716     | 2633055.59      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4354.7mA, V=3.74V, P=-16.27W
2717     | 2633855.59      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17480.1mA, V=3.03V, P=-52.53W
2718     | 2633990.58      | 792.74     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2719     | 2634813.32      | 1474.70    | 恒流充电 (CC Charge)                    | I= 2988.6mA, V=3.97V, P= 11.86W
2720     | 2636318.03      | 2902.43    | 恒压充电 (CV Charge)                    | I=  641.3mA, V=4.20V, P=  2.69W
2721     | 2639250.46      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2722     | 2640120.49      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14967.9mA, V=3.58V, P=-53.54W
2723     | 2640195.46      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4355.0mA, V=3.74V, P=-16.27W
2724     | 2640995.46      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17487.7mA, V=3.03V, P=-52.53W
2725     | 2641130.46      | 775.72     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2726     | 2641936.18      | 1474.14    | 恒流充电 (CC Charge)                    | I= 2988.4mA, V=3.97V, P= 11.86W
2727     | 2643440.32      | 2910.48    | 恒压充电 (CV Charge)                    | I=  636.6mA, V=4.20V, P=  2.67W
2728     | 2646380.80      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2729     | 2647250.83      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14970.1mA, V=3.58V, P=-53.54W
2730     | 2647325.80      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4355.8mA, V=3.74V, P=-16.27W
2731     | 2648125.80      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17498.2mA, V=3.03V, P=-52.53W
2732     | 2648260.79      | 799.61     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2733     | 2649090.41      | 1474.48    | 恒流充电 (CC Charge)                    | I= 2988.7mA, V=3.97V, P= 11.86W
2734     | 2650594.89      | 2894.71    | 恒压充电 (CV Charge)                    | I=  641.9mA, V=4.20V, P=  2.70W
2735     | 2653519.60      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2736     | 2654389.63      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14971.5mA, V=3.58V, P=-53.54W
2737     | 2654464.60      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4355.4mA, V=3.74V, P=-16.27W
2738     | 2655264.60      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17500.4mA, V=3.03V, P=-52.53W
2739     | 2655399.60      | 803.94     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2740     | 2656233.54      | 1475.30    | 恒流充电 (CC Charge)                    | I= 2988.7mA, V=3.97V, P= 11.86W
2741     | 2657738.83      | 2896.50    | 恒压充电 (CV Charge)                    | I=  642.2mA, V=4.20V, P=  2.70W
2742     | 2660665.33      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2743     | 2661535.37      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14998.7mA, V=3.58V, P=-53.63W
2744     | 2661610.33      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4355.3mA, V=3.74V, P=-16.27W
2745     | 2662410.33      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17497.4mA, V=3.03V, P=-52.54W
2746     | 2662545.33      | 822.89     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2747     | 2663398.23      | 1476.75    | 恒流充电 (CC Charge)                    | I= 2988.3mA, V=3.97V, P= 11.85W
2748     | 2664904.97      | 2904.39    | 恒压充电 (CV Charge)                    | I=  641.2mA, V=4.20V, P=  2.69W
2749     | 2667839.36      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2750     | 2668709.40      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14962.3mA, V=3.59V, P=-53.54W
2751     | 2668784.37      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4354.5mA, V=3.74V, P=-16.27W
2752     | 2669584.36      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17482.7mA, V=3.03V, P=-52.53W
2753     | 2669719.36      | 824.25     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2754     | 2670573.62      | 1475.36    | 恒流充电 (CC Charge)                    | I= 2988.2mA, V=3.97V, P= 11.86W
2755     | 2672078.97      | 2892.10    | 恒压充电 (CV Charge)                    | I=  640.3mA, V=4.20V, P=  2.69W
2756     | 2675001.08      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2757     | 2675871.12      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14992.0mA, V=3.58V, P=-53.64W
2758     | 2675946.08      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4354.4mA, V=3.74V, P=-16.27W
2759     | 2676746.08      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17485.2mA, V=3.03V, P=-52.53W
2760     | 2676881.08      | 845.55     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2761     | 2677756.63      | 1475.67    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.97V, P= 11.85W
2762     | 2679262.30      | 2908.70    | 恒压充电 (CV Charge)                    | I=  641.1mA, V=4.20V, P=  2.69W
2763     | 2682201.01      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2764     | 2683071.05      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14984.7mA, V=3.59V, P=-53.64W
2765     | 2683146.01      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4353.6mA, V=3.74V, P=-16.27W
2766     | 2683946.01      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17466.5mA, V=3.03V, P=-52.53W
2767     | 2684081.00      | 864.18     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2768     | 2684975.18      | 1476.11    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.97V, P= 11.86W
2769     | 2686481.29      | 2880.21    | 恒压充电 (CV Charge)                    | I=  639.9mA, V=4.20V, P=  2.69W
2770     | 2689391.50      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2771     | 2690261.53      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14973.5mA, V=3.59V, P=-53.63W
2772     | 2690336.50      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4352.7mA, V=3.74V, P=-16.27W
2773     | 2691136.50      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17448.5mA, V=3.03V, P=-52.53W
2774     | 2691271.49      | 885.60     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2775     | 2692187.10      | 1474.81    | 恒流充电 (CC Charge)                    | I= 2987.9mA, V=3.97V, P= 11.86W
2776     | 2693691.91      | 2885.85    | 恒压充电 (CV Charge)                    | I=  638.9mA, V=4.20V, P=  2.68W
2777     | 2696607.76      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2778     | 2697477.80      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14983.4mA, V=3.59V, P=-53.64W
2779     | 2697552.76      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4353.8mA, V=3.74V, P=-16.27W
2780     | 2698352.76      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17476.1mA, V=3.03V, P=-52.53W
2781     | 2698487.76      | 866.29     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2782     | 2699384.04      | 1474.19    | 恒流充电 (CC Charge)                    | I= 2988.2mA, V=3.97V, P= 11.86W
2783     | 2700888.24      | 2907.62    | 恒压充电 (CV Charge)                    | I=  640.5mA, V=4.20V, P=  2.69W
2784     | 2703825.86      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2785     | 2704695.90      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14998.7mA, V=3.58V, P=-53.63W
2786     | 2704770.86      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4355.5mA, V=3.74V, P=-16.27W
2787     | 2705570.86      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17512.0mA, V=3.02V, P=-52.53W
2788     | 2705705.86      | 844.28     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2789     | 2706580.14      | 1473.94    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.97V, P= 11.85W
2790     | 2708084.08      | 2908.70    | 恒压充电 (CV Charge)                    | I=  642.3mA, V=4.20V, P=  2.70W
2791     | 2711022.78      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2792     | 2711892.82      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14978.8mA, V=3.58V, P=-53.54W
2793     | 2711967.78      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.6mA, V=3.74V, P=-16.27W
2794     | 2712767.78      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17538.3mA, V=3.02V, P=-52.54W
2795     | 2712902.78      | 826.36     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2796     | 2713759.14      | 1475.03    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.97V, P= 11.85W
2797     | 2715264.16      | 2930.05    | 恒压充电 (CV Charge)                    | I=  637.6mA, V=4.20V, P=  2.68W
2798     | 2718224.22      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2799     | 2719094.26      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15009.8mA, V=3.58V, P=-53.63W
2800     | 2719169.22      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.7mA, V=3.74V, P=-16.27W
2801     | 2719969.22      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17543.6mA, V=3.02V, P=-52.53W
2802     | 2720104.22      | 826.31     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2803     | 2720960.52      | 1474.52    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.97V, P= 11.85W
2804     | 2722465.04      | 2938.47    | 恒压充电 (CV Charge)                    | I=  637.3mA, V=4.20V, P=  2.68W
2805     | 2725433.51      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2806     | 2726303.55      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14982.3mA, V=3.58V, P=-53.54W
2807     | 2726378.51      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4357.1mA, V=3.74V, P=-16.27W
2808     | 2727178.51      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17547.5mA, V=3.02V, P=-52.53W
2809     | 2727313.51      | 846.05     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2810     | 2728189.56      | 1474.52    | 恒流充电 (CC Charge)                    | I= 2988.4mA, V=3.97V, P= 11.86W
2811     | 2729694.08      | 2934.41    | 恒压充电 (CV Charge)                    | I=  638.1mA, V=4.20V, P=  2.68W
2812     | 2732658.48      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2813     | 2733528.52      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15011.0mA, V=3.58V, P=-53.63W
2814     | 2733603.49      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4357.0mA, V=3.74V, P=-16.27W
2815     | 2734403.48      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17548.0mA, V=3.02V, P=-52.53W
2816     | 2734538.48      | 845.53     | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
2817     | 2735414.02      | 1475.68    | 恒流充电 (CC Charge)                    | I= 2988.3mA, V=3.97V, P= 11.85W
2818     | 2736919.70      | 2902.77    | 恒压充电 (CV Charge)                    | I=  642.9mA, V=4.20V, P=  2.70W
2819     | 2739852.47      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2820     | 2740722.51      | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-14983.4mA, V=3.58V, P=-53.55W
2821     | 2740797.48      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4357.0mA, V=3.74V, P=-16.27W
