--- 分析日志 for: VAH16.csv ---
--- 协议: CC charge current 1.5C ---

清洗后发现 3933 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
2269     | 2049535.78      | 866.36     | 恒流充电 (CC Charge)                    | I= 4489.2mA, V=4.00V, P= 17.94W
2270     | 2050432.14      | 2654.53    | 恒压充电 (CV Charge)                    | I=  832.9mA, V=4.20V, P=  3.50W
2271     | 2053116.67      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2272     | 2053986.72      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14864.7mA, V=3.62V, P=-53.65W
2273     | 2054061.67      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4331.9mA, V=3.76V, P=-16.25W
2274     | 2054861.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17092.6mA, V=3.10V, P=-52.62W
2275     | 2054996.67      | 946.97     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2276     | 2055973.63      | 866.55     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.93W
2277     | 2056870.18      | 2666.92    | 恒压充电 (CV Charge)                    | I=  833.6mA, V=4.20V, P=  3.50W
2278     | 2059567.10      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2279     | 2060437.14      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14868.2mA, V=3.61V, P=-53.65W
2280     | 2060512.10      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4332.3mA, V=3.76V, P=-16.25W
2281     | 2061312.10      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17101.7mA, V=3.10V, P=-52.62W
2282     | 2061447.09      | 957.96     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2283     | 2062435.06      | 866.15     | 恒流充电 (CC Charge)                    | I= 4489.5mA, V=4.00V, P= 17.94W
2284     | 2063331.20      | 2677.41    | 恒压充电 (CV Charge)                    | I=  826.0mA, V=4.20V, P=  3.47W
2285     | 2066038.61      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2286     | 2066908.66      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14871.2mA, V=3.61V, P=-53.65W
2287     | 2066983.61      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4332.6mA, V=3.76V, P=-16.25W
2288     | 2067783.61      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17110.5mA, V=3.09V, P=-52.62W
2289     | 2067918.61      | 967.05     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2290     | 2068915.66      | 866.54     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=4.00V, P= 17.94W
2291     | 2069812.20      | 2673.30    | 恒压充电 (CV Charge)                    | I=  826.4mA, V=4.20V, P=  3.47W
2292     | 2072515.50      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2293     | 2073385.55      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14871.1mA, V=3.61V, P=-53.65W
2294     | 2073460.50      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4332.7mA, V=3.76V, P=-16.25W
2295     | 2074260.50      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17107.3mA, V=3.09V, P=-52.62W
2296     | 2074395.50      | 990.86     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2297     | 2075416.36      | 866.99     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.00V, P= 17.93W
2298     | 2076313.35      | 2672.17    | 恒压充电 (CV Charge)                    | I=  826.0mA, V=4.20V, P=  3.47W
2299     | 2079015.52      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2300     | 2079885.56      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14868.8mA, V=3.61V, P=-53.65W
2301     | 2079960.52      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4332.9mA, V=3.76V, P=-16.25W
2302     | 2080760.52      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17112.9mA, V=3.09V, P=-52.62W
2303     | 2080895.51      | 974.71     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2304     | 2081900.23      | 866.71     | 恒流充电 (CC Charge)                    | I= 4489.2mA, V=4.00V, P= 17.94W
2305     | 2082796.94      | 2677.16    | 恒压充电 (CV Charge)                    | I=  826.2mA, V=4.20V, P=  3.47W
2306     | 2085504.10      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2307     | 2086374.14      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14868.4mA, V=3.61V, P=-53.65W
2308     | 2086449.10      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4332.7mA, V=3.76V, P=-16.25W
2309     | 2087249.10      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17118.9mA, V=3.09V, P=-52.62W
2310     | 2087384.10      | 935.11     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2311     | 2088349.20      | 866.97     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=3.99V, P= 17.93W
2312     | 2089246.17      | 2676.54    | 恒压充电 (CV Charge)                    | I=  825.8mA, V=4.20V, P=  3.47W
2313     | 2091952.71      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2314     | 2092822.76      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14868.0mA, V=3.61V, P=-53.65W
2315     | 2092897.72      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4332.2mA, V=3.76V, P=-16.25W
2316     | 2093697.71      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17118.4mA, V=3.09V, P=-52.62W
2317     | 2093832.71      | 983.04     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2318     | 2094845.75      | 866.36     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.93W
2319     | 2095742.11      | 2679.37    | 恒压充电 (CV Charge)                    | I=  826.4mA, V=4.20V, P=  3.47W
2320     | 2098451.48      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2321     | 2099321.53      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14844.9mA, V=3.62V, P=-53.58W
2322     | 2099396.48      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4332.2mA, V=3.76V, P=-16.25W
2323     | 2100196.48      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17115.9mA, V=3.09V, P=-52.62W
2324     | 2100331.48      | 1000.03    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2325     | 2101361.51      | 866.35     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.93W
2326     | 2102257.86      | 2683.23    | 恒压充电 (CV Charge)                    | I=  826.4mA, V=4.20V, P=  3.47W
2327     | 2104971.08      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2328     | 2105841.13      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14868.4mA, V=3.61V, P=-53.65W
2329     | 2105916.09      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4332.4mA, V=3.76V, P=-16.25W
2330     | 2106716.08      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17120.3mA, V=3.09V, P=-52.62W
2331     | 2106851.08      | 1012.14    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2332     | 2107893.22      | 866.45     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.93W
2333     | 2108789.67      | 2686.52    | 恒压充电 (CV Charge)                    | I=  826.4mA, V=4.20V, P=  3.47W
2334     | 2111506.19      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2335     | 2112376.24      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14869.1mA, V=3.61V, P=-53.65W
2336     | 2112451.19      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4332.2mA, V=3.76V, P=-16.25W
2337     | 2113251.19      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17121.4mA, V=3.09V, P=-52.62W
2338     | 2113386.19      | 1009.03    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2339     | 2114425.22      | 866.30     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.93W
2340     | 2115321.52      | 2681.28    | 恒压充电 (CV Charge)                    | I=  825.9mA, V=4.20V, P=  3.47W
2341     | 2118032.80      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2342     | 2118902.84      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14873.3mA, V=3.61V, P=-53.65W
2343     | 2118977.80      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4332.7mA, V=3.75V, P=-16.25W
2344     | 2119777.80      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17131.1mA, V=3.09V, P=-52.62W
2345     | 2119912.80      | 1009.10    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2346     | 2120951.90      | 866.62     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.93W
2347     | 2121848.52      | 2689.26    | 恒压充电 (CV Charge)                    | I=  826.8mA, V=4.20V, P=  3.47W
2348     | 2124567.78      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2349     | 2125437.83      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14876.4mA, V=3.61V, P=-53.65W
2350     | 2125512.79      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4333.8mA, V=3.75V, P=-16.25W
2351     | 2126312.78      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17143.4mA, V=3.09V, P=-52.62W
2352     | 2126447.78      | 1020.91    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2353     | 2127498.69      | 866.73     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.93W
2354     | 2128395.42      | 2690.45    | 恒压充电 (CV Charge)                    | I=  827.2mA, V=4.20V, P=  3.47W
2355     | 2131115.86      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2356     | 2131985.91      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14875.0mA, V=3.61V, P=-53.65W
2357     | 2132060.87      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4333.5mA, V=3.75V, P=-16.25W
2358     | 2132860.86      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17145.1mA, V=3.09V, P=-52.62W
2359     | 2132995.86      | 942.93     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2360     | 2133968.79      | 867.49     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=3.99V, P= 17.93W
2361     | 2134866.28      | 2691.60    | 恒压充电 (CV Charge)                    | I=  825.9mA, V=4.20V, P=  3.47W
2362     | 2137587.88      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2363     | 2138457.92      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14852.4mA, V=3.61V, P=-53.58W
2364     | 2138532.88      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4333.3mA, V=3.75V, P=-16.25W
2365     | 2139332.88      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17149.3mA, V=3.09V, P=-52.62W
2366     | 2139467.88      | 1019.07    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2367     | 2140516.96      | 866.07     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.93W
2368     | 2141413.02      | 2705.87    | 恒压充电 (CV Charge)                    | I=  820.4mA, V=4.20V, P=  3.45W
2369     | 2144148.90      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2370     | 2145018.94      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14852.1mA, V=3.61V, P=-53.58W
2371     | 2145093.90      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4332.9mA, V=3.75V, P=-16.25W
2372     | 2145893.90      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17147.6mA, V=3.09V, P=-52.62W
2373     | 2146028.89      | 958.46     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2374     | 2147017.35      | 866.79     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=3.99V, P= 17.93W
2375     | 2147914.14      | 2699.57    | 恒压充电 (CV Charge)                    | I=  826.3mA, V=4.20V, P=  3.47W
2376     | 2150643.71      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2377     | 2151513.75      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14856.5mA, V=3.61V, P=-53.58W
2378     | 2151588.71      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4333.6mA, V=3.75V, P=-16.25W
2379     | 2152388.71      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17155.9mA, V=3.09V, P=-52.62W
2380     | 2152523.71      | 1022.61    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2381     | 2153576.32      | 866.06     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.93W
2382     | 2154472.38      | 2712.62    | 恒压充电 (CV Charge)                    | I=  819.2mA, V=4.20V, P=  3.44W
2383     | 2157215.00      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2384     | 2158085.04      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14862.4mA, V=3.61V, P=-53.58W
2385     | 2158160.01      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4334.0mA, V=3.75V, P=-16.25W
2386     | 2158960.01      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17164.5mA, V=3.09V, P=-52.62W
2387     | 2159095.00      | 1019.29    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2388     | 2160144.29      | 866.32     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.93W
2389     | 2161040.61      | 2715.47    | 恒压充电 (CV Charge)                    | I=  820.1mA, V=4.20V, P=  3.44W
2390     | 2163786.08      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2391     | 2164656.12      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14868.9mA, V=3.61V, P=-53.59W
2392     | 2164731.08      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4334.6mA, V=3.75V, P=-16.25W
2393     | 2165531.08      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17177.0mA, V=3.08V, P=-52.62W
2394     | 2165666.08      | 1016.88    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2395     | 2166712.96      | 866.57     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=3.99V, P= 17.93W
2396     | 2167609.53      | 2716.51    | 恒压充电 (CV Charge)                    | I=  820.2mA, V=4.20V, P=  3.44W
2397     | 2170356.04      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2398     | 2171226.08      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14894.7mA, V=3.61V, P=-53.65W
2399     | 2171301.04      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4335.8mA, V=3.75V, P=-16.25W
2400     | 2172101.04      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17190.1mA, V=3.08V, P=-52.62W
2401     | 2172236.04      | 1003.41    | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
2402     | 2173269.45      | 866.91     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=3.99V, P= 17.93W
2403     | 2174166.36      | 2729.65    | 恒压充电 (CV Charge)                    | I=  820.8mA, V=4.20V, P=  3.45W
2404     | 2176926.01      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
2405     | 2177796.05      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14870.4mA, V=3.61V, P=-53.58W
2406     | 2177871.01      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4335.6mA, V=3.75V, P=-16.25W
2407     | 2178671.01      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17190.5mA, V=3.08V, P=-52.62W
2408     | 2178806.01      | 936.05     | 静置 (Rest)                           | I=    0.0mA, V=3.60V, P=  0.00W
